second,Volt
+85.0000E-06,+3.6718592234E+00
+85.2500E-06,+3.6819094746E+00
+85.5000E-06,+3.6718592234E+00
+85.7500E-06,+3.6819094745E+00
+86.0000E-06,+3.6718592234E+00
+86.2500E-06,+3.6718592234E+00
+86.5000E-06,+3.6718592234E+00
+86.7500E-06,+3.6718592234E+00
+87.0000E-06,+3.6718592234E+00
+87.2500E-06,+3.6718592234E+00
+87.5000E-06,+3.6718592234E+00
+87.7500E-06,+3.6718592234E+00
+88.0000E-06,+3.6718592234E+00
+88.2500E-06,+3.6718592234E+00
+88.5000E-06,+3.6718592234E+00
+88.7500E-06,+3.6718592234E+00
+89.0000E-06,+3.7120602280E+00
+89.2500E-06,+3.6718592234E+00
+89.5000E-06,+3.6718592234E+00
+89.7500E-06,+3.6718592234E+00
+90.0000E-06,+3.6718592234E+00
+90.2500E-06,+3.7020099768E+00
+90.5000E-06,+3.6919597257E+00
+90.7500E-06,+3.6718592234E+00
+91.0000E-06,+3.6718592234E+00
+91.2500E-06,+3.6819094746E+00
+91.5000E-06,+3.6919597257E+00
+91.7500E-06,+3.6718592234E+00
+92.0000E-06,+3.6718592234E+00
+92.2500E-06,+3.6718592234E+00
+92.5000E-06,+3.6718592234E+00
+92.7500E-06,+3.6718592234E+00
+93.0000E-06,+3.6718592234E+00
+93.2500E-06,+3.6718592234E+00
+93.5000E-06,+3.6919597257E+00
+93.7500E-06,+3.7020099769E+00
+94.0000E-06,+3.6718592234E+00
+94.2500E-06,+3.6718592234E+00
+94.5000E-06,+3.6919597257E+00
+94.7500E-06,+3.6718592234E+00
+95.0000E-06,+3.6718592234E+00
+95.2500E-06,+3.6819094746E+00
+95.5000E-06,+3.6718592234E+00
+95.7500E-06,+3.6819094745E+00
+96.0000E-06,+3.6718592234E+00
+96.2500E-06,+3.6718592234E+00
+96.5000E-06,+3.6718592234E+00
+96.7500E-06,+3.6819094745E+00
+97.0000E-06,+3.7120602280E+00
+97.2500E-06,+3.6718592234E+00
+97.5000E-06,+3.6517587211E+00
+97.7500E-06,+3.6718592234E+00
+98.0000E-06,+3.7120602280E+00
+98.2500E-06,+3.6718592234E+00
+98.5000E-06,+3.6718592234E+00
+98.7500E-06,+3.6718592234E+00
+99.0000E-06,+3.7120602280E+00
+99.2500E-06,+3.6819094746E+00
+99.5000E-06,+3.7120602280E+00
+99.7500E-06,+3.6718592234E+00
+100.0000E-06,+3.4708542004E+00
+100.2500E-06,+2.9381908895E+00
+100.5000E-06,+2.4256280810E+00
+100.7500E-06,+2.0236180350E+00
+101.0000E-06,+1.7020099983E+00
+101.2500E-06,+1.4105527149E+00
+101.5000E-06,+1.1592964363E+00
+101.7500E-06,+978.3919156E-03
+102.0000E-06,+817.5878972E-03
+102.2500E-06,+656.7838788E-03
+102.5000E-06,+536.1808650E-03
+102.7500E-06,+455.7788558E-03
+103.0000E-06,+375.3768466E-03
+103.2500E-06,+305.0250886E-03
+103.5000E-06,+274.8743352E-03
+103.7500E-06,+214.5728283E-03
+104.0000E-06,+174.3718237E-03
+104.2500E-06,+174.3718237E-03
+104.5000E-06,+134.1708191E-03
+104.7500E-06,+93.9698145E-03
+105.0000E-06,+93.9698145E-03
+105.2500E-06,+53.7688099E-03
+105.5000E-06,+33.6683076E-03
+105.7500E-06,+53.7688099E-03
+106.0000E-06,+13.5678053E-03
+106.2500E-06,+13.5678053E-03
+106.5000E-06,+13.5678053E-03
+106.7500E-06,+13.5678053E-03
+107.0000E-06,+13.5678053E-03
+107.2500E-06,+3.5175541E-03
+107.5000E-06,-6.5326970E-03
+107.7500E-06,-26.6331993E-03
+108.0000E-06,-26.6331993E-03
+108.2500E-06,-26.6331993E-03
+108.5000E-06,-26.6331993E-03
+108.7500E-06,-26.6331993E-03
+109.0000E-06,-26.6331993E-03
+109.2500E-06,-26.6331993E-03
+109.5000E-06,-6.5326970E-03
+109.7500E-06,-26.6331993E-03
+110.0000E-06,-26.6331993E-03
+110.2500E-06,-26.6331993E-03
+110.5000E-06,-26.6331993E-03
+110.7500E-06,-26.6331993E-03
+111.0000E-06,-66.8342039E-03
+111.2500E-06,-26.6331993E-03
+111.5000E-06,-26.6331993E-03
+111.7500E-06,-56.7839528E-03
+112.0000E-06,-66.8342039E-03
+112.2500E-06,-36.6834505E-03
+112.5000E-06,-26.6331993E-03
+112.7500E-06,-26.6331993E-03
+113.0000E-06,-26.6331993E-03
+113.2500E-06,-26.6331993E-03
+113.5000E-06,-26.6331993E-03
+113.7500E-06,-56.7839528E-03
+114.0000E-06,-26.6331993E-03
+114.2500E-06,+3.5175541E-03
+114.5000E-06,-46.7337016E-03
+114.7500E-06,-26.6331993E-03
+115.0000E-06,-66.8342039E-03
+115.2500E-06,-36.6834505E-03
+115.5000E-06,-46.7337016E-03
+115.7500E-06,-36.6834504E-03
+116.0000E-06,-26.6331993E-03
+116.2500E-06,-26.6331993E-03
+116.5000E-06,-26.6331993E-03
+116.7500E-06,-36.6834504E-03
+117.0000E-06,-26.6331993E-03
+117.2500E-06,-26.6331993E-03
+117.5000E-06,-26.6331993E-03
+117.7500E-06,-56.7839528E-03
+118.0000E-06,-66.8342039E-03
+118.2500E-06,-26.6331993E-03
+118.5000E-06,-46.7337016E-03
+118.7500E-06,-66.8342039E-03
+119.0000E-06,-66.8342039E-03
+119.2500E-06,-36.6834505E-03
+119.5000E-06,-26.6331993E-03
+119.7500E-06,-26.6331993E-03
+120.0000E-06,-26.6331993E-03
+120.2500E-06,-56.7839527E-03
+120.5000E-06,-26.6331993E-03
+120.7500E-06,-26.6331993E-03
+121.0000E-06,-26.6331993E-03
+121.2500E-06,-66.8342039E-03
+121.5000E-06,-26.6331993E-03
+121.7500E-06,-26.6331993E-03
+122.0000E-06,-26.6331993E-03
+122.2500E-06,-26.6331993E-03
+122.5000E-06,-26.6331993E-03
+122.7500E-06,-66.8342039E-03
+123.0000E-06,-26.6331993E-03
+123.2500E-06,-36.6834505E-03
+123.5000E-06,-46.7337016E-03
+123.7500E-06,-26.6331993E-03
+124.0000E-06,+13.5678053E-03
+124.2500E-06,-56.7839527E-03
+124.5000E-06,-46.7337016E-03
+124.7500E-06,-6.5326970E-03
+125.0000E-06,-26.6331993E-03
+125.2500E-06,-36.6834505E-03
+125.5000E-06,-26.6331993E-03
+125.7500E-06,-26.6331993E-03
+126.0000E-06,-26.6331993E-03
+126.2500E-06,-56.7839527E-03
+126.5000E-06,-46.7337016E-03
+126.7500E-06,-26.6331993E-03
+127.0000E-06,-26.6331993E-03
+127.2500E-06,-26.6331993E-03
+127.5000E-06,-26.6331993E-03
+127.7500E-06,-56.7839528E-03
+128.0000E-06,-26.6331993E-03
+128.2500E-06,-26.6331993E-03
+128.5000E-06,-26.6331993E-03
+128.7500E-06,-26.6331993E-03
+129.0000E-06,-26.6331993E-03
+129.2500E-06,-36.6834505E-03
+129.5000E-06,-46.7337016E-03
+129.7500E-06,-56.7839528E-03
+130.0000E-06,-26.6331993E-03
+130.2500E-06,-56.7839527E-03
+130.5000E-06,-26.6331993E-03
+130.7500E-06,-26.6331993E-03
+131.0000E-06,-26.6331993E-03
+131.2500E-06,-56.7839527E-03
+131.5000E-06,-26.6331993E-03
+131.7500E-06,-56.7839528E-03
+132.0000E-06,-26.6331993E-03
+132.2500E-06,-36.6834505E-03
+132.5000E-06,-46.7337016E-03
+132.7500E-06,-26.6331993E-03
+133.0000E-06,-66.8342039E-03
+133.2500E-06,-36.6834505E-03
+133.5000E-06,-66.8342039E-03
+133.7500E-06,-66.8342039E-03
+134.0000E-06,-66.8342039E-03
+134.2500E-06,-66.8342039E-03
+134.5000E-06,-26.6331993E-03
+134.7500E-06,-26.6331993E-03
+135.0000E-06,-26.6331993E-03
+135.2500E-06,-26.6331993E-03
+135.5000E-06,-26.6331993E-03
+135.7500E-06,-26.6331993E-03
+136.0000E-06,-26.6331993E-03
+136.2500E-06,-36.6834505E-03
+136.5000E-06,-46.7337016E-03
+136.7500E-06,-26.6331993E-03
+137.0000E-06,-66.8342039E-03
+137.2500E-06,-56.7839527E-03
+137.5000E-06,-26.6331993E-03
+137.7500E-06,-26.6331993E-03
+138.0000E-06,-66.8342039E-03
+138.2500E-06,-26.6331993E-03
+138.5000E-06,-46.7337016E-03
+138.7500E-06,-26.6331993E-03
+139.0000E-06,-26.6331993E-03
+139.2500E-06,-56.7839527E-03
+139.5000E-06,-46.7337016E-03
+139.7500E-06,-26.6331993E-03
+140.0000E-06,-26.6331993E-03
+140.2500E-06,-26.6331993E-03
+140.5000E-06,-66.8342039E-03
+140.7500E-06,-26.6331993E-03
+141.0000E-06,-26.6331993E-03
+141.2500E-06,-56.7839527E-03
+141.5000E-06,-26.6331993E-03
+141.7500E-06,-66.8342039E-03
+142.0000E-06,-66.8342039E-03
+142.2500E-06,-36.6834505E-03
+142.5000E-06,-6.5326970E-03
+142.7500E-06,-36.6834504E-03
+143.0000E-06,-26.6331993E-03
+143.2500E-06,-26.6331993E-03
+143.5000E-06,-26.6331993E-03
+143.7500E-06,-26.6331993E-03
+144.0000E-06,-66.8342039E-03
+144.2500E-06,-66.8342039E-03
+144.5000E-06,-46.7337016E-03
+144.7500E-06,-26.6331993E-03
+145.0000E-06,-26.6331993E-03
+145.2500E-06,-56.7839527E-03
+145.5000E-06,-26.6331993E-03
+145.7500E-06,-26.6331993E-03
+146.0000E-06,-26.6331993E-03
+146.2500E-06,-26.6331993E-03
+146.5000E-06,-26.6331993E-03
+146.7500E-06,-56.7839528E-03
+147.0000E-06,-26.6331993E-03
+147.2500E-06,-56.7839527E-03
+147.5000E-06,-46.7337016E-03
+147.7500E-06,-26.6331993E-03
+148.0000E-06,-26.6331993E-03
+148.2500E-06,-36.6834505E-03
+148.5000E-06,-26.6331993E-03
+148.7500E-06,-26.6331993E-03
+149.0000E-06,-26.6331993E-03
+149.2500E-06,-26.6331993E-03
+149.5000E-06,-26.6331993E-03
+149.7500E-06,-26.6331993E-03
+150.0000E-06,-66.8342039E-03
+150.2500E-06,-26.6331993E-03
+150.5000E-06,-46.7337016E-03
+150.7500E-06,-26.6331993E-03
+151.0000E-06,-66.8342039E-03
+151.2500E-06,-66.8342039E-03
+151.5000E-06,-26.6331993E-03
+151.7500E-06,-36.6834504E-03
+152.0000E-06,-66.8342039E-03
+152.2500E-06,-26.6331993E-03
+152.5000E-06,-46.7337016E-03
+152.7500E-06,-36.6834504E-03
+153.0000E-06,-66.8342039E-03
+153.2500E-06,-36.6834505E-03
+153.5000E-06,-26.6331993E-03
+153.7500E-06,-36.6834504E-03
+154.0000E-06,-66.8342039E-03
+154.2500E-06,-56.7839527E-03
+154.5000E-06,-46.7337016E-03
+154.7500E-06,-56.7839528E-03
+155.0000E-06,-26.6331993E-03
+155.2500E-06,-36.6834505E-03
+155.5000E-06,-46.7337016E-03
+155.7500E-06,-36.6834504E-03
+156.0000E-06,-66.8342039E-03
+156.2500E-06,-36.6834505E-03
+156.5000E-06,-46.7337016E-03
+156.7500E-06,-66.8342039E-03
+157.0000E-06,-26.6331993E-03
+157.2500E-06,-26.6331993E-03
+157.5000E-06,-46.7337016E-03
+157.7500E-06,-66.8342039E-03
+158.0000E-06,-26.6331993E-03
+158.2500E-06,-26.6331993E-03
+158.5000E-06,-46.7337016E-03
+158.7500E-06,-26.6331993E-03
+159.0000E-06,-26.6331993E-03
+159.2500E-06,-66.8342039E-03
+159.5000E-06,-26.6331993E-03
+159.7500E-06,-26.6331993E-03
+160.0000E-06,-26.6331993E-03
+160.2500E-06,-26.6331993E-03
+160.5000E-06,-26.6331993E-03
+160.7500E-06,-26.6331993E-03
+161.0000E-06,-26.6331993E-03
+161.2500E-06,-66.8342039E-03
+161.5000E-06,-26.6331993E-03
+161.7500E-06,-26.6331993E-03
+162.0000E-06,-66.8342039E-03
+162.2500E-06,-26.6331993E-03
+162.5000E-06,-26.6331993E-03
+162.7500E-06,-26.6331993E-03
+163.0000E-06,-26.6331993E-03
+163.2500E-06,-26.6331993E-03
+163.5000E-06,-46.7337016E-03
+163.7500E-06,-26.6331993E-03
+164.0000E-06,-26.6331993E-03
+164.2500E-06,-66.8342039E-03
+164.5000E-06,-46.7337016E-03
+164.7500E-06,-66.8342039E-03
+165.0000E-06,-26.6331993E-03
+165.2500E-06,-26.6331993E-03
+165.5000E-06,-107.0352086E-03
+165.7500E-06,-26.6331993E-03
+166.0000E-06,-66.8342039E-03
+166.2500E-06,-36.6834505E-03
+166.5000E-06,-26.6331993E-03
+166.7500E-06,-36.6834504E-03
+167.0000E-06,-26.6331993E-03
+167.2500E-06,-26.6331993E-03
+167.5000E-06,-66.8342039E-03
+167.7500E-06,-26.6331993E-03
+168.0000E-06,-26.6331993E-03
+168.2500E-06,-36.6834505E-03
+168.5000E-06,-26.6331993E-03
+168.7500E-06,-66.8342039E-03
+169.0000E-06,-66.8342039E-03
+169.2500E-06,-56.7839527E-03
+169.5000E-06,-46.7337016E-03
+169.7500E-06,-56.7839528E-03
+170.0000E-06,-26.6331993E-03
+170.2500E-06,-16.5829481E-03
+170.5000E-06,-26.6331993E-03
+170.7500E-06,+13.5678053E-03
+171.0000E-06,+53.7688099E-03
+171.2500E-06,+53.7688099E-03
+171.5000E-06,+93.9698145E-03
+171.7500E-06,+134.1708191E-03
+172.0000E-06,+174.3718237E-03
+172.2500E-06,+214.5728283E-03
+172.5000E-06,+274.8743351E-03
+172.7500E-06,+294.9748375E-03
+173.0000E-06,+375.3768466E-03
+173.2500E-06,+415.5778512E-03
+173.5000E-06,+455.7788558E-03
+173.7500E-06,+506.0301115E-03
+174.0000E-06,+576.3818696E-03
+174.2500E-06,+616.5828742E-03
+174.5000E-06,+696.9848834E-03
+174.7500E-06,+737.1858880E-03
+175.0000E-06,+777.3868926E-03
+175.2500E-06,+817.5878972E-03
+175.5000E-06,+877.8894041E-03
+175.7500E-06,+938.1909110E-03
+176.0000E-06,+978.3919156E-03
+176.2500E-06,+1.0587939247E+00
+176.5000E-06,+1.0989949293E+00
+176.7500E-06,+1.1391959339E+00
+177.0000E-06,+1.1793969385E+00
+177.2500E-06,+1.2597989477E+00
+177.5000E-06,+1.3201004546E+00
+177.7500E-06,+1.3402009569E+00
+178.0000E-06,+1.4206029661E+00
+178.2500E-06,+1.4608039707E+00
+178.5000E-06,+1.5211054776E+00
+178.7500E-06,+1.5814069845E+00
+179.0000E-06,+1.6216079891E+00
+179.2500E-06,+1.6718592448E+00
+179.5000E-06,+1.7221105005E+00
+179.7500E-06,+1.7824120075E+00
+180.0000E-06,+1.8226130120E+00
+180.2500E-06,+1.8728642678E+00
+180.5000E-06,+1.9432160258E+00
+180.7500E-06,+1.9834170304E+00
+181.0000E-06,+2.0236180350E+00
+181.2500E-06,+2.0939697930E+00
+181.5000E-06,+2.1844220534E+00
+181.7500E-06,+2.1844220534E+00
+182.0000E-06,+2.2246230580E+00
+182.2500E-06,+2.2748743138E+00
+182.5000E-06,+2.3452260718E+00
+182.7500E-06,+2.3854270764E+00
+183.0000E-06,+2.4658290855E+00
+183.2500E-06,+2.5060300902E+00
+183.5000E-06,+2.5462310947E+00
+183.7500E-06,+2.6165828528E+00
+184.0000E-06,+2.6668341085E+00
+184.2500E-06,+2.6768843597E+00
+184.5000E-06,+2.7472361178E+00
+184.7500E-06,+2.7874371223E+00
+185.0000E-06,+2.8678391315E+00
+185.2500E-06,+2.8979898849E+00
+185.5000E-06,+2.9281406384E+00
+185.7500E-06,+2.9884421453E+00
+186.0000E-06,+3.0286431499E+00
+186.2500E-06,+3.0989949079E+00
+186.5000E-06,+3.1090451591E+00
+186.7500E-06,+3.1492461637E+00
+187.0000E-06,+3.2296481728E+00
+187.2500E-06,+3.2296481729E+00
+187.5000E-06,+3.2698491774E+00
+187.7500E-06,+3.3100501820E+00
+188.0000E-06,+3.3502511866E+00
+188.2500E-06,+3.4206029446E+00
+188.5000E-06,+3.4105526936E+00
+188.7500E-06,+3.4306531958E+00
+189.0000E-06,+3.5110552050E+00
+189.2500E-06,+3.4809044516E+00
+189.5000E-06,+3.5110552050E+00
+189.7500E-06,+3.5110552050E+00
+190.0000E-06,+3.5110552051E+00
+190.2500E-06,+3.5512562096E+00
+190.5000E-06,+3.5512562096E+00
+190.7500E-06,+3.5512562096E+00
+191.0000E-06,+3.5914572142E+00
+191.2500E-06,+3.5814069630E+00
+191.5000E-06,+3.5914572142E+00
+191.7500E-06,+3.5914572142E+00
+192.0000E-06,+3.5914572142E+00
+192.2500E-06,+3.6216079676E+00
+192.5000E-06,+3.5914572142E+00
+192.7500E-06,+3.5914572142E+00
+193.0000E-06,+3.5914572142E+00
+193.2500E-06,+3.6316582188E+00
+193.5000E-06,+3.6115577165E+00
+193.7500E-06,+3.6316582188E+00
+194.0000E-06,+3.5914572142E+00
+194.2500E-06,+3.6316582188E+00
+194.5000E-06,+3.6115577165E+00
+194.7500E-06,+3.6216079677E+00
+195.0000E-06,+3.6316582188E+00
+195.2500E-06,+3.6216079676E+00
+195.5000E-06,+3.6316582188E+00
+195.7500E-06,+3.6316582188E+00
+196.0000E-06,+3.6316582188E+00
+196.2500E-06,+3.6316582188E+00
+196.5000E-06,+3.6316582188E+00
+196.7500E-06,+3.6316582188E+00
+197.0000E-06,+3.6316582188E+00
+197.2500E-06,+3.6417084700E+00
+197.5000E-06,+3.6517587211E+00
+197.7500E-06,+3.6316582188E+00
+198.0000E-06,+3.6316582188E+00
+198.2500E-06,+3.6316582188E+00
+198.5000E-06,+3.6718592234E+00
+198.7500E-06,+3.6316582188E+00
+199.0000E-06,+3.6718592234E+00
+199.2500E-06,+3.6718592234E+00
+199.5000E-06,+3.6316582188E+00
+199.7500E-06,+3.6417084699E+00
+200.0000E-06,+3.6718592234E+00
+200.2500E-06,+3.6417084700E+00
+200.5000E-06,+3.6517587211E+00
+200.7500E-06,+3.6718592234E+00
+201.0000E-06,+3.6718592234E+00
+201.2500E-06,+3.6718592234E+00
+201.5000E-06,+3.6517587211E+00
+201.7500E-06,+3.6316582188E+00
+202.0000E-06,+3.6718592234E+00
+202.2500E-06,+3.6618089722E+00
+202.5000E-06,+3.6517587211E+00
+202.7500E-06,+3.6718592234E+00
+203.0000E-06,+3.6718592234E+00
+203.2500E-06,+3.6718592234E+00
+203.5000E-06,+3.6718592234E+00
+203.7500E-06,+3.6718592234E+00
+204.0000E-06,+3.6718592234E+00
+204.2500E-06,+3.6718592234E+00
+204.5000E-06,+3.6718592234E+00
+204.7500E-06,+3.6718592234E+00
+205.0000E-06,+3.6718592234E+00
+205.2500E-06,+3.6718592234E+00
+205.5000E-06,+3.6718592235E+00
+205.7500E-06,+3.6316582188E+00
+206.0000E-06,+3.6718592234E+00
+206.2500E-06,+3.7020099768E+00
+206.5000E-06,+3.6718592234E+00
+206.7500E-06,+3.6718592234E+00
+207.0000E-06,+3.6718592234E+00
+207.2500E-06,+3.6718592234E+00
+207.5000E-06,+3.6718592234E+00
+207.7500E-06,+3.6819094745E+00
+208.0000E-06,+3.6718592234E+00
+208.2500E-06,+3.6618089722E+00
+208.5000E-06,+3.6718592234E+00
+208.7500E-06,+3.6718592234E+00
+209.0000E-06,+3.6718592234E+00
+209.2500E-06,+3.7020099768E+00
+209.5000E-06,+3.6718592234E+00
+209.7500E-06,+3.6718592234E+00
+210.0000E-06,+3.6316582188E+00
+210.2500E-06,+3.6718592234E+00
+210.5000E-06,+3.6718592234E+00
+210.7500E-06,+3.6718592234E+00
+211.0000E-06,+3.6718592234E+00
+211.2500E-06,+3.6718592234E+00
+211.5000E-06,+3.6718592234E+00
+211.7500E-06,+3.6718592234E+00
+212.0000E-06,+3.6718592234E+00
+212.2500E-06,+3.6718592234E+00
+212.5000E-06,+3.6919597257E+00
+212.7500E-06,+3.6718592234E+00
+213.0000E-06,+3.6718592234E+00
+213.2500E-06,+3.6819094746E+00
+213.5000E-06,+3.6718592234E+00
+213.7500E-06,+3.6618089723E+00
+214.0000E-06,+3.6718592234E+00
+214.2500E-06,+3.7020099768E+00
+214.5000E-06,+3.6718592234E+00
+214.7500E-06,+3.6819094745E+00
+215.0000E-06,+3.6718592234E+00
+215.2500E-06,+3.6718592234E+00
+215.5000E-06,+3.6718592234E+00
+215.7500E-06,+3.6718592234E+00
+216.0000E-06,+3.6718592234E+00
+216.2500E-06,+3.6718592234E+00
+216.5000E-06,+3.6718592234E+00
+216.7500E-06,+3.6718592234E+00
+217.0000E-06,+3.6718592234E+00
+217.2500E-06,+3.6718592234E+00
+217.5000E-06,+3.7120602280E+00
+217.7500E-06,+3.6819094745E+00
+218.0000E-06,+3.6718592234E+00
+218.2500E-06,+3.6618089722E+00
+218.5000E-06,+3.6517587211E+00
+218.7500E-06,+3.6718592234E+00
+219.0000E-06,+3.6718592234E+00
+219.2500E-06,+3.6718592234E+00
+219.5000E-06,+3.6718592234E+00
+219.7500E-06,+3.6718592234E+00
+220.0000E-06,+3.6718592234E+00
+220.2500E-06,+3.6718592234E+00
+220.5000E-06,+3.6718592234E+00
+220.7500E-06,+3.6718592234E+00
+221.0000E-06,+3.6718592234E+00
+221.2500E-06,+3.6718592234E+00
+221.5000E-06,+3.7120602280E+00
+221.7500E-06,+3.6718592234E+00
+222.0000E-06,+3.6718592234E+00
+222.2500E-06,+3.6819094746E+00
+222.5000E-06,+3.6718592234E+00
+222.7500E-06,+3.7120602280E+00
+223.0000E-06,+3.6718592234E+00
+223.2500E-06,+3.6718592234E+00
+223.5000E-06,+3.6718592234E+00
+223.7500E-06,+3.6718592234E+00
+224.0000E-06,+3.6718592234E+00
+224.2500E-06,+3.6718592234E+00
+224.5000E-06,+3.6919597257E+00
+224.7500E-06,+3.6819094745E+00
+225.0000E-06,+3.6718592234E+00
+225.2500E-06,+3.6718592234E+00
+225.5000E-06,+3.6718592234E+00
+225.7500E-06,+3.6718592234E+00
+226.0000E-06,+3.6718592234E+00
+226.2500E-06,+3.6718592234E+00
+226.5000E-06,+3.6718592234E+00
+226.7500E-06,+3.6819094745E+00
+227.0000E-06,+3.6718592234E+00
+227.2500E-06,+3.7020099768E+00
+227.5000E-06,+3.6718592234E+00
+227.7500E-06,+3.6718592234E+00
+228.0000E-06,+3.6718592234E+00
+228.2500E-06,+3.6718592234E+00
+228.5000E-06,+3.6919597257E+00
+228.7500E-06,+3.6718592234E+00
+229.0000E-06,+3.7120602280E+00
+229.2500E-06,+3.6718592234E+00
+229.5000E-06,+3.6718592234E+00
+229.7500E-06,+3.6718592234E+00
+230.0000E-06,+3.6718592234E+00
+230.2500E-06,+3.7020099768E+00
+230.5000E-06,+3.7120602280E+00
+230.7500E-06,+3.6819094745E+00
+231.0000E-06,+3.6718592234E+00
+231.2500E-06,+3.6718592234E+00
+231.5000E-06,+3.6718592234E+00
+231.7500E-06,+3.7120602280E+00
+232.0000E-06,+3.6718592234E+00
+232.2500E-06,+3.6819094746E+00
+232.5000E-06,+3.6718592234E+00
+232.7500E-06,+3.7120602280E+00
+233.0000E-06,+3.6718592234E+00
+233.2500E-06,+3.6819094746E+00
+233.5000E-06,+3.6718592234E+00
+233.7500E-06,+3.7120602280E+00
+234.0000E-06,+3.6718592234E+00
+234.2500E-06,+3.6718592234E+00
+234.5000E-06,+3.6718592234E+00
+234.7500E-06,+3.6718592234E+00
+235.0000E-06,+3.6718592234E+00
+235.2500E-06,+3.6718592234E+00
+235.5000E-06,+3.6718592234E+00
+235.7500E-06,+3.7120602280E+00
+236.0000E-06,+3.6718592234E+00
+236.2500E-06,+3.6718592234E+00
+236.5000E-06,+3.6718592234E+00
+236.7500E-06,+3.6819094745E+00
+237.0000E-06,+3.6718592234E+00
+237.2500E-06,+3.6718592234E+00
+237.5000E-06,+3.6718592234E+00
+237.7500E-06,+3.7020099769E+00
+238.0000E-06,+3.6718592234E+00
+238.2500E-06,+3.6718592234E+00
+238.5000E-06,+3.6718592234E+00
+238.7500E-06,+3.6718592234E+00
+239.0000E-06,+3.6718592234E+00
+239.2500E-06,+3.6718592234E+00
+239.5000E-06,+3.6718592234E+00
+239.7500E-06,+3.6819094745E+00
+240.0000E-06,+3.6718592234E+00
+240.2500E-06,+3.6819094746E+00
+240.5000E-06,+3.6718592234E+00
+240.7500E-06,+3.7020099769E+00
+241.0000E-06,+3.6718592234E+00
+241.2500E-06,+3.6718592234E+00
+241.5000E-06,+3.6718592234E+00
+241.7500E-06,+3.6718592234E+00
+242.0000E-06,+3.6718592234E+00
+242.2500E-06,+3.6718592234E+00
+242.5000E-06,+3.6718592234E+00
+242.7500E-06,+3.6718592234E+00
+243.0000E-06,+3.6718592234E+00
+243.2500E-06,+3.6718592234E+00
+243.5000E-06,+3.6718592234E+00
+243.7500E-06,+3.6718592234E+00
+244.0000E-06,+3.6718592234E+00
+244.2500E-06,+3.6417084700E+00
+244.5000E-06,+3.6718592234E+00
+244.7500E-06,+3.6718592234E+00
+245.0000E-06,+3.6718592234E+00
+245.2500E-06,+3.6718592234E+00
+245.5000E-06,+3.6919597257E+00
+245.7500E-06,+3.6819094745E+00
+246.0000E-06,+3.6718592234E+00
+246.2500E-06,+3.6718592234E+00
+246.5000E-06,+3.6718592234E+00
+246.7500E-06,+3.6718592234E+00
+247.0000E-06,+3.7120602280E+00
+247.2500E-06,+3.6718592234E+00
+247.5000E-06,+3.6718592234E+00
+247.7500E-06,+3.7020099769E+00
+248.0000E-06,+3.6718592234E+00
+248.2500E-06,+3.6718592234E+00
+248.5000E-06,+3.6718592234E+00
+248.7500E-06,+3.6718592234E+00
+249.0000E-06,+3.6718592234E+00
+249.2500E-06,+3.7020099768E+00
+249.5000E-06,+3.6718592234E+00
+249.7500E-06,+3.6718592234E+00
