second,Volt,Volt
-3.45625E-09,+3.77306545805185E+00,+3.72996971895916E+00
-3.37813E-09,+3.77427148818970E+00,+3.74383906554427E+00
-3.30000E-09,+3.77427148818970E+00,+3.75509534683076E+00
-3.22188E-09,+3.77427148818970E+00,+3.76514559797940E+00
-3.14375E-09,+3.77427148818970E+00,+3.77519584912804E+00
-3.06563E-09,+3.77427148818970E+00,+3.77760790940374E+00
-2.98750E-09,+3.77427148818970E+00,+3.77760790940374E+00
-2.90938E-09,+3.77427148818970E+00,+3.77760790940374E+00
-2.83125E-09,+3.77427148818970E+00,+3.77378881396727E+00
-2.75313E-09,+3.77427148818970E+00,+3.76876368839295E+00
-2.67500E-09,+3.77427148818970E+00,+3.76373856281863E+00
-2.59688E-09,+3.77427148818970E+00,+3.75489434180784E+00
-2.51875E-09,+3.77427148818970E+00,+3.74484409065920E+00
-2.44063E-09,+3.77427148818970E+00,+3.73479383951056E+00
-2.36250E-09,+3.77427148818970E+00,+3.72474358836191E+00
-2.28438E-09,+3.77427148818970E+00,+3.71469333721327E+00
-2.20625E-09,+3.77427148818970E+00,+3.70464308606463E+00
-2.12813E-09,+3.77427148818970E+00,+3.69459283491599E+00
-2.05000E-09,+3.77427148818970E+00,+3.68836167920382E+00
-1.97188E-09,+3.77427148818970E+00,+3.67951745819303E+00
-1.89375E-09,+3.77427148818970E+00,+3.67328630248086E+00
-1.81563E-09,+3.77427148818970E+00,+3.67208027234301E+00
-1.73750E-09,+3.77427148818970E+00,+3.67208027234301E+00
-1.65938E-09,+3.77427148818970E+00,+3.67208027234301E+00
-1.58125E-09,+3.77427148818970E+00,+3.67208027234301E+00
-1.50313E-09,+3.77427148818970E+00,+3.67589936777948E+00
-1.42500E-09,+3.77427148818970E+00,+3.68474358879027E+00
-1.34688E-09,+3.77427148818970E+00,+3.69479383993891E+00
-1.26875E-09,+3.77427148818970E+00,+3.70484409108755E+00
-1.19063E-09,+3.77427148818970E+00,+3.71489434223620E+00
-1.11250E-09,+3.77427148818970E+00,+3.72876368882131E+00
-1.03438E-09,+3.77427148818970E+00,+3.74001997010780E+00
-956.25E-12,+3.77427148818970E+00,+3.74625112581997E+00
-878.13E-12,+3.77427148818970E+00,+3.75509534683076E+00
-800.00E-12,+3.77427148818970E+00,+3.76132650254293E+00
-721.88E-12,+3.77427148818970E+00,+3.76635162811725E+00
-643.75E-12,+3.77427148818970E+00,+3.77137675369157E+00
-565.63E-12,+3.77427148818970E+00,+3.77258278382942E+00
-487.50E-12,+3.77427148818970E+00,+3.76876368839295E+00
-409.38E-12,+3.77427148818970E+00,+3.76755765825510E+00
-331.25E-12,+3.77427148818970E+00,+3.76373856281863E+00
-253.13E-12,+3.77427148818970E+00,+3.76253253268078E+00
-175.00E-12,+3.77427148818970E+00,+3.76253253268078E+00
-96.88E-12,+3.77427148818970E+00,+3.76253253268078E+00
-18.75E-12,+3.77427148818970E+00,+3.76253253268078E+00
+59.37E-12,+3.77427148818970E+00,+3.76253253268078E+00
+137.50E-12,+3.77427148818970E+00,+3.76253253268078E+00
+215.62E-12,+3.77427148818970E+00,+3.76253253268078E+00
+293.75E-12,+3.77427148818970E+00,+3.76635162811725E+00
+371.87E-12,+3.77427148818970E+00,+3.76755765825510E+00
+450.00E-12,+3.77427148818970E+00,+3.76755765825510E+00
+528.12E-12,+3.77427148818970E+00,+3.76755765825510E+00
+606.25E-12,+3.77427148818970E+00,+3.76755765825510E+00
+684.37E-12,+3.77427148818970E+00,+3.76373856281863E+00
+762.50E-12,+3.77427148818970E+00,+3.76253253268078E+00
+840.62E-12,+3.77427148818970E+00,+3.76253253268078E+00
+918.75E-12,+3.77427148818970E+00,+3.76253253268078E+00
+996.87E-12,+3.77427148818970E+00,+3.76253253268078E+00
+1.07500E-09,+3.77427148818970E+00,+3.76253253268078E+00
+1.15312E-09,+3.77427148818970E+00,+3.76253253268078E+00
+1.23125E-09,+3.77427148818970E+00,+3.76253253268078E+00
+1.30937E-09,+3.77427148818970E+00,+3.76635162811725E+00
+1.38750E-09,+3.77427148818970E+00,+3.77137675369157E+00
+1.46562E-09,+3.77427148818970E+00,+3.77258278382942E+00
+1.54375E-09,+3.77427148818970E+00,+3.77258278382942E+00
+1.62187E-09,+3.77427148818970E+00,+3.77258278382942E+00
+1.70000E-09,+3.77427148818970E+00,+3.76876368839295E+00
+1.77812E-09,+3.77427148818970E+00,+3.75991946738216E+00
+1.85625E-09,+3.77427148818970E+00,+3.74986921623352E+00
+1.93437E-09,+3.77427148818970E+00,+3.74363806052135E+00
+2.01250E-09,+3.77427148818970E+00,+3.73097474407408E+00
+2.09062E-09,+3.77427148818970E+00,+3.71589936735112E+00
+2.16875E-09,+3.77427148818970E+00,+3.70464308606463E+00
+2.24687E-09,+3.77427148818970E+00,+3.69459283491599E+00
+2.32500E-09,+3.77427148818970E+00,+3.68454258376735E+00
+2.40312E-09,+3.77427148818970E+00,+3.67831142805518E+00
+2.48125E-09,+3.77427148818970E+00,+3.67710539791733E+00
+2.55937E-09,+3.77427148818970E+00,+3.67710539791733E+00
+2.63750E-09,+3.77427148818970E+00,+3.67710539791733E+00
+2.71562E-09,+3.77427148818970E+00,+3.67710539791733E+00
+2.79375E-09,+3.77427148818970E+00,+3.68092449335380E+00
+2.87187E-09,+3.77427148818970E+00,+3.68594961892812E+00
+2.95000E-09,+3.77427148818970E+00,+3.68715564906597E+00
+3.02812E-09,+3.77427148818970E+00,+3.68715564906597E+00
+3.10625E-09,+3.77427148818970E+00,+3.68715564906597E+00
+3.18437E-09,+3.77045239275323E+00,+3.68333655362950E+00
+3.26250E-09,+3.76924636261538E+00,+3.67831142805518E+00
+3.34062E-09,+3.76924636261538E+00,+3.67710539791733E+00
+3.41875E-09,+3.76924636261538E+00,+3.67710539791733E+00
+3.49687E-09,+3.76924636261538E+00,+3.67710539791733E+00
+3.57500E-09,+3.76924636261538E+00,+3.67710539791733E+00
+3.65312E-09,+3.76924636261538E+00,+3.68092449335380E+00
+3.73125E-09,+3.76924636261538E+00,+3.68213052349165E+00
+3.80937E-09,+3.76924636261538E+00,+3.68976871436459E+00
+3.88750E-09,+3.76924636261538E+00,+3.70363806094971E+00
+3.96562E-09,+3.77306545805185E+00,+3.71489434223620E+00
+4.04375E-09,+3.77427148818970E+00,+3.72112549794837E+00
+4.12187E-09,+3.77427148818970E+00,+3.72996971895916E+00
+4.20000E-09,+3.77427148818970E+00,+3.73620087467133E+00
+4.27812E-09,+3.77427148818970E+00,+3.74122600024565E+00
+4.35625E-09,+3.77427148818970E+00,+3.73861293494703E+00
+4.43437E-09,+3.77045239275323E+00,+3.73358780937271E+00
+4.51250E-09,+3.76924636261538E+00,+3.72474358836191E+00
+4.59062E-09,+3.76924636261538E+00,+3.71469333721327E+00
+4.66875E-09,+3.76924636261538E+00,+3.70464308606463E+00
+4.74687E-09,+3.76924636261538E+00,+3.69459283491599E+00
+4.82500E-09,+3.76924636261538E+00,+3.68072348833088E+00
+4.90312E-09,+3.76924636261538E+00,+3.67328630248086E+00
+4.98125E-09,+3.76924636261538E+00,+3.66826117690654E+00
+5.05937E-09,+3.77306545805185E+00,+3.66705514676869E+00
+5.13750E-09,+3.77427148818970E+00,+3.66705514676869E+00
+5.21562E-09,+3.77809058362617E+00,+3.66705514676869E+00
+5.29375E-09,+3.77929661376402E+00,+3.67469333764163E+00
+5.37187E-09,+3.77929661376402E+00,+3.68474358879027E+00
+5.45000E-09,+3.77547751832755E+00,+3.69097474450244E+00
+5.52812E-09,+3.77045239275323E+00,+3.70363806094971E+00
+5.60625E-09,+3.76542726717891E+00,+3.71489434223620E+00
+5.68437E-09,+3.75276395073164E+00,+3.72494459338484E+00
+5.76250E-09,+3.73768857400868E+00,+3.73881393996995E+00
+5.84062E-09,+3.72261319728572E+00,+3.74625112581997E+00
+5.91875E-09,+3.70753782056276E+00,+3.75509534683076E+00
+5.99687E-09,+3.69628153927627E+00,+3.76132650254293E+00
+6.07500E-09,+3.68623128812763E+00,+3.76635162811725E+00
+6.15312E-09,+3.68000013241546E+00,+3.77137675369157E+00
+6.23125E-09,+3.67879410227761E+00,+3.77258278382942E+00
+6.30937E-09,+3.67879410227761E+00,+3.76876368839295E+00
+6.38750E-09,+3.68643229315055E+00,+3.76755765825510E+00
+6.46562E-09,+3.69648254429919E+00,+3.76755765825510E+00
+6.54375E-09,+3.71035189088430E+00,+3.76755765825510E+00
+6.62187E-09,+3.72542726760727E+00,+3.76373856281863E+00
+6.70000E-09,+3.74050264433023E+00,+3.76253253268078E+00
+6.77812E-09,+3.75557802105319E+00,+3.76253253268078E+00
+6.85625E-09,+3.76301520690321E+00,+3.76253253268078E+00
+6.93437E-09,+3.77185942791400E+00,+3.76253253268078E+00
+7.01250E-09,+3.77809058362617E+00,+3.76253253268078E+00
+7.09062E-09,+3.77929661376402E+00,+3.76253253268078E+00
+7.16875E-09,+3.77929661376402E+00,+3.76253253268078E+00
+7.24687E-09,+3.77547751832755E+00,+3.76253253268078E+00
+7.32500E-09,+3.77427148818970E+00,+3.76253253268078E+00
+7.40312E-09,+3.77427148818970E+00,+3.76253253268078E+00
+7.48125E-09,+3.77045239275323E+00,+3.76253253268078E+00
+7.55937E-09,+3.76924636261538E+00,+3.76635162811725E+00
+7.63750E-09,+3.76924636261538E+00,+3.76755765825510E+00
+7.71562E-09,+3.76924636261538E+00,+3.76755765825510E+00
+7.79375E-09,+3.76924636261538E+00,+3.76755765825510E+00
+7.87187E-09,+3.76924636261538E+00,+3.77137675369157E+00
+7.95000E-09,+3.76924636261538E+00,+3.77258278382942E+00
+8.02812E-09,+3.77306545805185E+00,+3.76876368839295E+00
+8.10625E-09,+3.77427148818970E+00,+3.76373856281863E+00
+8.18437E-09,+3.77427148818970E+00,+3.75871343724431E+00
+8.26250E-09,+3.77427148818970E+00,+3.74986921623352E+00
+8.34062E-09,+3.77427148818970E+00,+3.74363806052135E+00
+8.41875E-09,+3.77427148818970E+00,+3.73479383951056E+00
+8.49687E-09,+3.77427148818970E+00,+3.72092449292544E+00
+8.57500E-09,+3.77045239275323E+00,+3.70966821163895E+00
+8.65312E-09,+3.76924636261538E+00,+3.69579886505384E+00
+8.73125E-09,+3.76924636261538E+00,+3.68836167920382E+00
+8.80937E-09,+3.76924636261538E+00,+3.67951745819303E+00
+8.88750E-09,+3.76924636261538E+00,+3.67328630248086E+00
+8.96562E-09,+3.76924636261538E+00,+3.67208027234301E+00
+9.04375E-09,+3.76924636261538E+00,+3.67208027234301E+00
+9.12187E-09,+3.76924636261538E+00,+3.67208027234301E+00
+9.20000E-09,+3.76924636261538E+00,+3.67208027234301E+00
+9.27812E-09,+3.76924636261538E+00,+3.67589936777948E+00
+9.35625E-09,+3.76924636261538E+00,+3.68474358879027E+00
+9.43437E-09,+3.76924636261538E+00,+3.69097474450244E+00
+9.51250E-09,+3.76924636261538E+00,+3.69981896551323E+00
+9.59062E-09,+3.76924636261538E+00,+3.70986921666187E+00
+9.66875E-09,+3.76924636261538E+00,+3.71991946781051E+00
+9.74687E-09,+3.76924636261538E+00,+3.72996971895916E+00
+9.82500E-09,+3.77306545805185E+00,+3.74383906554427E+00
+9.90312E-09,+3.77427148818970E+00,+3.75509534683076E+00
+9.98125E-09,+3.77427148818970E+00,+3.76132650254293E+00
+10.05937E-09,+3.77427148818970E+00,+3.77017072355372E+00
+10.13750E-09,+3.77427148818970E+00,+3.77640187926589E+00
+10.21562E-09,+3.77427148818970E+00,+3.78142700484021E+00
+10.29375E-09,+3.77427148818970E+00,+3.77881393954159E+00
+10.37187E-09,+3.77045239275323E+00,+3.77378881396727E+00
+10.45000E-09,+3.76924636261538E+00,+3.77258278382942E+00
+10.52812E-09,+3.76924636261538E+00,+3.76112549752001E+00
+10.60625E-09,+3.76924636261538E+00,+3.74986921623352E+00
+10.68437E-09,+3.76924636261538E+00,+3.73981896508488E+00
+10.76250E-09,+3.76924636261538E+00,+3.72594961849977E+00
+10.84062E-09,+3.76924636261538E+00,+3.71851243264975E+00
+10.91875E-09,+3.76924636261538E+00,+3.70966821163896E+00
+10.99687E-09,+3.76924636261538E+00,+3.70725615136325E+00
+11.07500E-09,+3.77306545805185E+00,+3.70725615136325E+00
+11.15312E-09,+3.77809058362617E+00,+3.71107524679972E+00
+11.23125E-09,+3.77929661376402E+00,+3.71610037237404E+00
+11.30937E-09,+3.77929661376402E+00,+3.72494459338483E+00
+11.38750E-09,+3.77929661376402E+00,+3.73499484453347E+00
+11.46562E-09,+3.77165842289108E+00,+3.74504509568212E+00
+11.54375E-09,+3.76542726717891E+00,+3.75127625139429E+00
+11.62187E-09,+3.75658304616812E+00,+3.76012047240508E+00
+11.70000E-09,+3.74653279501948E+00,+3.76635162811725E+00
+11.77812E-09,+3.73266344843437E+00,+3.77137675369157E+00
+11.85625E-09,+3.72140716714788E+00,+3.77258278382942E+00
+11.93437E-09,+3.71135691599923E+00,+3.77258278382942E+00
+12.01250E-09,+3.70130666485059E+00,+3.76876368839295E+00
+12.09062E-09,+3.69507550913842E+00,+3.76755765825510E+00
+12.16875E-09,+3.69005038356410E+00,+3.76373856281863E+00
+12.24687E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.32500E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.40312E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.48125E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.55937E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.63750E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.71562E-09,+3.68884435342625E+00,+3.76253253268078E+00
+12.79375E-09,+3.68884435342625E+00,+3.76635162811725E+00
+12.87187E-09,+3.68884435342625E+00,+3.76755765825510E+00
+12.95000E-09,+3.68884435342625E+00,+3.76755765825510E+00
+13.02812E-09,+3.68884435342625E+00,+3.76755765825510E+00
+13.10625E-09,+3.68884435342625E+00,+3.76755765825510E+00
+13.18437E-09,+3.69648254429918E+00,+3.76755765825510E+00
+13.26250E-09,+3.70653279544783E+00,+3.76373856281863E+00
+13.34062E-09,+3.71276395116000E+00,+3.76253253268078E+00
+13.41875E-09,+3.72542726760725E+00,+3.76253253268078E+00
+13.49687E-09,+3.73668354889375E+00,+3.76253253268078E+00
+13.57500E-09,+3.74673380004239E+00,+3.76253253268078E+00
+13.65312E-09,+3.75678405119103E+00,+3.76253253268078E+00
+13.73125E-09,+3.76683430233967E+00,+3.76253253268078E+00
+13.80937E-09,+3.77306545805184E+00,+3.76253253268078E+00
+13.88750E-09,+3.77809058362616E+00,+3.76253253268078E+00
+13.96562E-09,+3.77929661376402E+00,+3.76253253268078E+00
+14.04375E-09,+3.77929661376402E+00,+3.76253253268078E+00
+14.12187E-09,+3.77547751832755E+00,+3.76635162811725E+00
+14.20000E-09,+3.77427148818970E+00,+3.76755765825510E+00
+14.27812E-09,+3.77045239275323E+00,+3.76755765825510E+00
+14.35625E-09,+3.76924636261538E+00,+3.76755765825510E+00
+14.43437E-09,+3.76924636261538E+00,+3.76755765825510E+00
+14.51250E-09,+3.76924636261538E+00,+3.76755765825510E+00
+14.59062E-09,+3.76924636261538E+00,+3.76373856281863E+00
+14.66875E-09,+3.76924636261538E+00,+3.76253253268078E+00
+14.74687E-09,+3.76924636261538E+00,+3.76253253268078E+00
+14.82500E-09,+3.76924636261538E+00,+3.76253253268078E+00
+14.90312E-09,+3.76924636261538E+00,+3.76253253268078E+00
+14.98125E-09,+3.77306545805184E+00,+3.76253253268078E+00
+15.05937E-09,+3.77427148818970E+00,+3.76253253268078E+00
+15.13750E-09,+3.77427148818970E+00,+3.76253253268078E+00
+15.21562E-09,+3.77427148818970E+00,+3.76253253268078E+00
+15.29375E-09,+3.77427148818970E+00,+3.76635162811725E+00
+15.37187E-09,+3.77427148818970E+00,+3.77137675369157E+00
+15.45000E-09,+3.77045239275323E+00,+3.77258278382942E+00
+15.52812E-09,+3.76924636261538E+00,+3.77258278382942E+00
+15.60625E-09,+3.76924636261538E+00,+3.77258278382942E+00
+15.68437E-09,+3.76924636261538E+00,+3.76876368839295E+00
+15.76250E-09,+3.76924636261538E+00,+3.75991946738217E+00
+15.84062E-09,+3.76924636261538E+00,+3.75368831166999E+00
+15.91875E-09,+3.76924636261538E+00,+3.74484409065921E+00
+15.99687E-09,+3.76924636261538E+00,+3.73097474407410E+00
+16.07500E-09,+3.76924636261538E+00,+3.71971846278760E+00
+16.15312E-09,+3.76924636261538E+00,+3.70584911620250E+00
+16.23125E-09,+3.76924636261538E+00,+3.69841193035247E+00
+16.30937E-09,+3.76924636261538E+00,+3.68956770934168E+00
+16.38750E-09,+3.76924636261538E+00,+3.68333655362951E+00
+16.46562E-09,+3.76924636261538E+00,+3.68213052349165E+00
+16.54375E-09,+3.76924636261538E+00,+3.68213052349165E+00
+16.62187E-09,+3.76924636261538E+00,+3.68213052349165E+00
+16.70000E-09,+3.76924636261538E+00,+3.68213052349165E+00
+16.77812E-09,+3.77306545805184E+00,+3.68213052349165E+00
+16.85625E-09,+3.77427148818970E+00,+3.68213052349165E+00
+16.93437E-09,+3.77427148818970E+00,+3.68213052349165E+00
+17.01250E-09,+3.77427148818970E+00,+3.68213052349165E+00
+17.09062E-09,+3.77427148818970E+00,+3.68213052349165E+00
+17.16875E-09,+3.77427148818970E+00,+3.68213052349165E+00
+17.24687E-09,+3.77045239275323E+00,+3.68213052349165E+00
+17.32500E-09,+3.76924636261538E+00,+3.68213052349165E+00
+17.40312E-09,+3.76924636261538E+00,+3.68976871436458E+00
+17.48125E-09,+3.76924636261538E+00,+3.69599987007676E+00
+17.55937E-09,+3.76924636261538E+00,+3.70484409108754E+00
+17.63750E-09,+3.76924636261538E+00,+3.71489434223618E+00
+17.71562E-09,+3.76924636261538E+00,+3.72494459338483E+00
+17.79375E-09,+3.76924636261538E+00,+3.73881393996993E+00
+17.87187E-09,+3.77306545805184E+00,+3.75007022125643E+00
+17.95000E-09,+3.77427148818970E+00,+3.75630137696860E+00
+18.02812E-09,+3.77809058362616E+00,+3.76514559797939E+00
+18.10625E-09,+3.77929661376402E+00,+3.77137675369157E+00
+18.18437E-09,+3.77929661376402E+00,+3.77258278382942E+00
+18.26250E-09,+3.77547751832755E+00,+3.77258278382942E+00
+18.34062E-09,+3.77045239275323E+00,+3.77258278382942E+00
+18.41875E-09,+3.76160817174245E+00,+3.76876368839296E+00
+18.49687E-09,+3.75155792059381E+00,+3.76373856281864E+00
+18.57500E-09,+3.73768857400870E+00,+3.76253253268078E+00
+18.65312E-09,+3.72261319728574E+00,+3.76253253268078E+00
+18.73125E-09,+3.70753782056278E+00,+3.76253253268078E+00
+18.80937E-09,+3.69628153927628E+00,+3.76253253268078E+00
+18.88750E-09,+3.68623128812764E+00,+3.76253253268078E+00
+18.96562E-09,+3.68000013241546E+00,+3.76253253268078E+00
+19.04375E-09,+3.67879410227761E+00,+3.76253253268078E+00
+19.12187E-09,+3.68261319771407E+00,+3.76253253268078E+00
+19.20000E-09,+3.68763832328839E+00,+3.76635162811724E+00
+19.27812E-09,+3.70030163973564E+00,+3.76755765825510E+00
+19.35625E-09,+3.71155792102214E+00,+3.76755765825510E+00
+19.43437E-09,+3.72542726760724E+00,+3.76755765825510E+00
+19.51250E-09,+3.74432173976667E+00,+3.76755765825510E+00
+19.59062E-09,+3.75678405119102E+00,+3.76755765825510E+00
+19.66875E-09,+3.76683430233966E+00,+3.76373856281864E+00
+19.74687E-09,+3.77306545805184E+00,+3.76253253268078E+00
+19.82500E-09,+3.77809058362616E+00,+3.76253253268078E+00
+19.90312E-09,+3.77929661376402E+00,+3.76253253268078E+00
+19.98125E-09,+3.77929661376402E+00,+3.76253253268078E+00
+20.05937E-09,+3.77547751832755E+00,+3.76253253268078E+00
+20.13750E-09,+3.77427148818970E+00,+3.76253253268078E+00
+20.21562E-09,+3.77045239275323E+00,+3.76253253268078E+00
+20.29375E-09,+3.76924636261538E+00,+3.76253253268078E+00
+20.37187E-09,+3.76924636261538E+00,+3.76635162811724E+00
+20.45000E-09,+3.76924636261538E+00,+3.76755765825510E+00
+20.52812E-09,+3.76924636261538E+00,+3.76755765825510E+00
+20.60625E-09,+3.76924636261538E+00,+3.76755765825510E+00
+20.68437E-09,+3.76924636261538E+00,+3.76755765825510E+00
+20.76250E-09,+3.76924636261538E+00,+3.76755765825510E+00
+20.84062E-09,+3.77306545805184E+00,+3.76755765825510E+00
+20.91875E-09,+3.77427148818970E+00,+3.76755765825510E+00
+20.99687E-09,+3.77427148818970E+00,+3.76755765825510E+00
+21.07500E-09,+3.77427148818970E+00,+3.76755765825510E+00
+21.15312E-09,+3.77427148818970E+00,+3.76755765825510E+00
+21.23125E-09,+3.77427148818970E+00,+3.76755765825510E+00
+21.30937E-09,+3.77427148818970E+00,+3.76755765825510E+00
+21.38750E-09,+3.77045239275323E+00,+3.76755765825510E+00
+21.46562E-09,+3.76924636261538E+00,+3.76755765825510E+00
+21.54375E-09,+3.76924636261538E+00,+3.76755765825510E+00
+21.62187E-09,+3.76924636261538E+00,+3.76755765825510E+00